report_id,phase,disclosure_id,material_topic,requirement_id,occurrence_idx,standard_id,a0_status,a0_decision_path,a0_rationale,a0_citations_json,a0_confidence,a0_source,a1_status,a1_decision_path,a1_rationale,a1_citations_json,a1_confidence,a1_source,a2_status,a2_decision_path,a2_rationale,a2_citations_json,a2_confidence,a2_source,v_new_status,v_new_decision_path,v_new_rationale,v_new_citations_json,v_new_confidence,v_new_source,a0_status_resolved,a1_status_resolved,a2_status_resolved,v_new_status_resolved,any_disagree_primary,any_unrecoverable_primary,any_gci_error,disagreement_pattern
Bangchak2024,phase5,3-3,Biodiversity,e.i,0,GRI 3,pass,standard,"Processes like GIS, environmental impact assessments, and mitigation measures are explicitly described.","[""Bangchak2024__c_0212"", ""Bangchak2024__c_0213"", ""Bangchak2024__c_0214""]",0.0,cache,pass,standard,"Processes like GIS, environmental impact assessment, and monitoring are explicitly described.","[""Bangchak2024__c_0213"", ""Bangchak2024__c_0214""]",0.0,llm,partial,standard,Mentions committees and GIS for risk assessment but lacks explicit processes for tracking effectiveness.,"[""Bangchak2024__c_0212"", ""Bangchak2024__c_0214""]",0.0,llm,pass,standard,"Processes like GIS, environmental impact assessments, and monitoring are explicitly described for biodiversity.","[""Bangchak2024__c_0213"", ""Bangchak2024__c_0214""]",0.0,llm,pass,pass,partial,pass,True,False,False,pass|pass|partial|pass
Bangchak2024,phase5,3-3,Biodiversity,e.ii,0,GRI 3,partial,standard,"Projects (e.g., reforestation) are mentioned, but specific goals/targets for biodiversity are not quantified.","[""Bangchak2024__c_0213"", ""Bangchak2024__c_0215""]",0.0,cache,partial,standard,Mentions policies and goals but lacks specific targets or indicators for biodiversity.,"[""Bangchak2024__c_0212""]",0.0,llm,no_evidence,standard,"No specific goals, targets, or indicators for evaluating biodiversity progress are reported.",[],0.0,llm,no_evidence,standard,"No specific goals, targets, or indicators for evaluating biodiversity progress are reported.","[""Bangchak2024__c_0212"", ""Bangchak2024__c_0213""]",0.0,llm,partial,partial,no_evidence,no_evidence,True,False,False,partial|partial|no_evidence|no_evidence
Bangchak2024,phase5,3-3,Biodiversity,e.iii,0,GRI 3,partial,standard,"Zero complaints and mitigation measures are noted, but progress toward specific goals is not detailed.","[""Bangchak2024__c_0213"", ""Bangchak2024__c_0215""]",0.0,cache,partial,standard,States 'zero complaints' but does not quantify progress toward specific goals.,"[""Bangchak2024__c_0213""]",0.0,llm,partial,standard,References projects and zero complaints but lacks explicit progress metrics against goals.,"[""Bangchak2024__c_0213""]",0.0,llm,no_evidence,standard,Effectiveness of actions and progress toward goals are not quantitatively evaluated.,"[""Bangchak2024__c_0213"", ""Bangchak2024__c_0215""]",0.0,llm,partial,partial,partial,no_evidence,True,False,False,partial|partial|partial|no_evidence
Bangchak2024,phase5,3-3,Conflict and security,b,0,GRI 3,no_evidence,standard,"No evidence explicitly links the organization to negative impacts related to 'Conflict and security' (e.g., no mention of conflict zones, security risks, or related business relationships).","[""Bangchak2024__c_0300"", ""Bangchak2024__c_0304"", ""Bangchak2024__c_0306"", ""Bangchak2024__c_0314"", ""Bangchak2024__c_0315""]",0.0,cache,no_evidence,standard,"No evidence links the organization to negative impacts related to 'Conflict and security.' Chunks discuss human rights, not the specified topic.","[""Bangchak2024__c_0315"", ""Bangchak2024__c_0314"", ""Bangchak2024__c_0309"", ""Bangchak2024__c_0306"", ""Bangchak2024__c_0300""]",0.0,llm,no_evidence,standard,No evidence explicitly links the organization to negative impacts related to 'Conflict and security'.,[],0.0,llm,partial,standard,"Mentions high-risk areas (e.g., child labor) but does not explicitly confirm involvement in negative impacts through activities/business relationships.","[""Bangchak2024__c_0311"", ""Bangchak2024__c_0315"", ""Bangchak2024__c_0306"", ""Bangchak2024__c_0301"", ""Bangchak2024__c_0305""]",0.0,llm,no_evidence,no_evidence,no_evidence,partial,True,False,False,no_evidence|no_evidence|no_evidence|partial
Bangchak2024,phase5,3-3,Conflict and security,c,0,GRI 3,no_evidence,standard,"No policies or commitments explicitly address 'Conflict and security' (e.g., policies focus on human rights, environment, but not conflict/security management).","[""Bangchak2024__c_0299"", ""Bangchak2024__c_0301"", ""Bangchak2024__c_0306"", ""Bangchak2024__c_0310"", ""Bangchak2024__c_0313""]",0.0,cache,no_evidence,standard,"Policies described (e.g., human rights due diligence) do not mention 'Conflict and security.' Chunks focus on human rights, not the specified topic.","[""Bangchak2024__c_0301"", ""Bangchak2024__c_0306"", ""Bangchak2024__c_0300"", ""Bangchak2024__c_0309"", ""Bangchak2024__c_0314""]",0.0,llm,no_evidence,standard,"Policies described (e.g., human rights due diligence) are general and not specific to 'Conflict and security'.","[""Bangchak2024__c_0313"", ""Bangchak2024__c_0311"", ""Bangchak2024__c_0310""]",0.0,llm,pass,standard,"Describes policies (e.g., HRDD manual, NAP on Business and Human Rights) directly related to managing human rights risks.","[""Bangchak2024__c_0301"", ""Bangchak2024__c_0306"", ""Bangchak2024__c_0313"", ""Bangchak2024__c_0311"", ""Bangchak2024__c_0299""]",0.0,llm,no_evidence,no_evidence,no_evidence,pass,True,False,False,no_evidence|no_evidence|no_evidence|pass
Bangchak2024,phase5,3-3,Conflict and security,d.i,0,GRI 3,no_evidence,standard,"No actions to prevent/mitigate potential negative impacts related to 'Conflict and security' are described (e.g., actions focus on human rights, not conflict/security).","[""Bangchak2024__c_0302"", ""Bangchak2024__c_0304"", ""Bangchak2024__c_0306"", ""Bangchak2024__c_0314"", ""Bangchak2024__c_0315""]",0.0,cache,no_evidence,standard,"Actions described (e.g., impact assessments) relate to human rights, not 'Conflict and security.' No evidence addresses the specified topic.","[""Bangchak2024__c_0306"", ""Bangchak2024__c_0304"", ""Bangchak2024__c_0314"", ""Bangchak2024__c_0300"", ""Bangchak2024__c_0301""]",0.0,llm,no_evidence,standard,"Actions described (e.g., impact assessments) are not tied to 'Conflict and security'.","[""Bangchak2024__c_0315"", ""Bangchak2024__c_0313""]",0.0,llm,pass,standard,"Describes preventive actions (e.g., remediation mechanisms, HRDD guidelines) to mitigate potential negative impacts.","[""Bangchak2024__c_0315"", ""Bangchak2024__c_0306"", ""Bangchak2024__c_0302"", ""Bangchak2024__c_0301"", ""Bangchak2024__c_0314""]",0.0,llm,no_evidence,no_evidence,no_evidence,pass,True,False,False,no_evidence|no_evidence|no_evidence|pass
Bangchak2024,phase5,3-3,Conflict and security,d.iii,0,GRI 3,no_evidence,standard,"No actions to manage positive impacts related to 'Conflict and security' are described (e.g., positive impacts not mentioned at all).","[""Bangchak2024__c_0298"", ""Bangchak2024__c_0299"", ""Bangchak2024__c_0307"", ""Bangchak2024__c_0310"", ""Bangchak2024__c_0313""]",0.0,cache,no_evidence,standard,"Positive impacts described (e.g., Women's Empowerment Principles) relate to human rights, not 'Conflict and security.' No evidence addresses the specified topic.","[""Bangchak2024__c_0307"", ""Bangchak2024__c_0314"", ""Bangchak2024__c_0306"", ""Bangchak2024__c_0300"", ""Bangchak2024__c_0301""]",0.0,llm,no_evidence,standard,No evidence of managing positive impacts related to 'Conflict and security'.,[],0.0,llm,partial,standard,"Mentions initiatives (e.g., WEPs award, Digital Debentures) but lacks explicit focus on managing positive impacts related to 'Conflict and security'.","[""Bangchak2024__c_0307"", ""Bangchak2024__c_0314"", ""Bangchak2024__c_0306"", ""Bangchak2024__c_0301"", ""Bangchak2024__c_0315""]",0.0,llm,no_evidence,no_evidence,no_evidence,partial,True,False,False,no_evidence|no_evidence|no_evidence|partial
Bangchak2024,phase5,3-3,Economic impacts,a,0,GRI 3,partial,standard,"Evidence describes positive economic impacts (e.g., job creation, community income) but lacks explicit discussion of negative economic impacts.","[""Bangchak2024__c_0257"", ""Bangchak2024__c_0260"", ""Bangchak2024__c_0263""]",0.0,cache,partial,standard,"Evidence mentions positive economic impacts (e.g., job creation, community support) but lacks explicit discussion of negative economic impacts or human rights aspects.","[""Bangchak2024__c_0257"", ""Bangchak2024__c_0279"", ""Bangchak2024__c_0261"", ""Bangchak2024__c_0262"", ""Bangchak2024__c_0259""]",0.0,llm,no_evidence,standard,"No explicit description of economic impacts (positive/negative) on economy, environment, or people.",[],0.0,llm,no_evidence,standard,"No evidence directly describes economic impacts on the economy, environment, or people.",[],0.0,llm,partial,partial,no_evidence,no_evidence,True,False,False,partial|partial|no_evidence|no_evidence
Bangchak2024,phase5,3-3,Economic impacts,e.i,0,GRI 3,partial,standard,"Processes like complaint management and environmental monitoring are described, but their direct use for tracking economic impact effectiveness is unclear.","[""Bangchak2024__c_0248"", ""Bangchak2024__c_0255"", ""Bangchak2024__c_0256"", ""Bangchak2024__c_0263"", ""Bangchak2024__c_0264""]",0.0,cache,no_evidence,standard,No evidence of processes used to track effectiveness of actions related to economic impacts.,[],0.0,llm,partial,standard,Mentions complaint channels and environmental monitoring but does not explicitly describe processes for tracking action effectiveness.,"[""Bangchak2024__c_0247"", ""Bangchak2024__c_0248"", ""Bangchak2024__c_0254"", ""Bangchak2024__c_0256"", ""Bangchak2024__c_0263""]",0.0,llm,no_evidence,standard,No evidence of processes used to track effectiveness of actions related to economic impacts.,[],0.0,llm,partial,no_evidence,partial,no_evidence,True,False,False,partial|no_evidence|partial|no_evidence
Bangchak2024,phase5,3-3,Economic impacts,e.iii,0,GRI 3,partial,standard,"Results like exceeding legal requirements are mentioned, but economic impact effectiveness is not explicitly evaluated.","[""Bangchak2024__c_0254"", ""Bangchak2024__c_0256"", ""Bangchak2024__c_0263""]",0.0,cache,no_evidence,standard,No evidence of effectiveness evaluation or progress toward economic impact goals.,[],0.0,llm,partial,standard,States results exceeded legal requirements but lacks detailed progress tracking against specific goals.,"[""Bangchak2024__c_0254"", ""Bangchak2024__c_0256"", ""Bangchak2024__c_0263""]",0.0,llm,partial,standard,"Some outcomes (e.g., job creation, community projects) are mentioned, but no quantitative progress against specific goals.","[""Bangchak2024__c_0257"", ""Bangchak2024__c_0277"", ""Bangchak2024__c_0261"", ""Bangchak2024__c_0262"", ""Bangchak2024__c_0275""]",0.0,llm,partial,no_evidence,partial,partial,True,False,False,partial|no_evidence|partial|partial
Bangchak2024,phase5,3-3,Employment Practices,d.ii,0,GRI 3,no_evidence,standard,No explicit description of actions to address actual negative impacts or remediation efforts.,"[""Bangchak2024__c_0281"", ""Bangchak2024__c_0282"", ""Bangchak2024__c_0283"", ""Bangchak2024__c_0286"", ""Bangchak2024__c_0290""]",0.0,cache,partial,standard,"Some remediation efforts (e.g., health check-ups, feedback mechanisms) but no explicit focus on addressing actual negative impacts.","[""Bangchak2024__c_0294"", ""Bangchak2024__c_0283"", ""Bangchak2024__c_0282"", ""Bangchak2024__c_0298"", ""Bangchak2024__c_0281""]",0.0,llm,no_evidence,standard,"No explicit description of actions to address actual negative impacts (e.g., remediation efforts).","[""Bangchak2024__c_0281"", ""Bangchak2024__c_0282"", ""Bangchak2024__c_0283"", ""Bangchak2024__c_0286"", ""Bangchak2024__c_0290""]",0.0,llm,pass,standard,"Health check-ups, mental health services, and feedback mechanisms address actual negative impacts.","[""Bangchak2024__c_0294"", ""Bangchak2024__c_0282"", ""Bangchak2024__c_0293"", ""Bangchak2024__c_0287"", ""Bangchak2024__c_0290""]",0.0,llm,no_evidence,partial,no_evidence,pass,True,False,False,no_evidence|partial|no_evidence|pass
Bangchak2024,phase5,3-3,Employment Practices,e.i,0,GRI 3,pass,standard,"Processes like Management Development Committee, Well-being Working Committee, and performance evaluations are explicitly described.","[""Bangchak2024__c_0282"", ""Bangchak2024__c_0283""]",0.9,cache,pass,standard,"Processes like performance management systems, KPIs, Balanced Scorecard, and TQA criteria are explicitly described for tracking effectiveness.","[""Bangchak2024__c_0290"", ""Bangchak2024__c_0283"", ""Bangchak2024__c_0298"", ""Bangchak2024__c_0282"", ""Bangchak2024__c_0287""]",0.0,llm,pass,standard,"Describes performance management systems, KPIs, and TQA criteria as tracking processes for employment practices.","[""Bangchak2024__c_0290""]",0.0,llm,no_evidence,standard,No detailed processes for tracking effectiveness of actions are explicitly described.,"[""Bangchak2024__c_0281"", ""Bangchak2024__c_0293""]",0.0,llm,pass,pass,pass,no_evidence,True,False,False,pass|pass|pass|no_evidence
Bangchak2024,phase5,3-3,Employment Practices,e.ii,0,GRI 3,pass,standard,"KPIs, Balanced Scorecard, and TQA criteria are explicitly mentioned as evaluation tools.","[""Bangchak2024__c_0290""]",0.85,cache,pass,standard,"Targets (e.g., 76% short-term, 80% long-term Employee Engagement) and indicators (e.g., 82% 2024 engagement score) are explicitly reported.","[""Bangchak2024__c_0298"", ""Bangchak2024__c_0283"", ""Bangchak2024__c_0290"", ""Bangchak2024__c_0282"", ""Bangchak2024__c_0291""]",0.0,llm,pass,standard,"Specifies KPIs, Balanced Scorecard framework, and TQA criteria as indicators for employment practices.","[""Bangchak2024__c_0290""]",0.0,llm,no_evidence,standard,Goals and indicators for evaluating progress are not explicitly reported.,"[""Bangchak2024__c_0298""]",0.0,llm,pass,pass,pass,no_evidence,True,False,False,pass|pass|pass|no_evidence
Bangchak2024,phase5,3-3,Employment Practices,e.iii,0,GRI 3,pass,standard,"Effectiveness is demonstrated through awards, employee engagement metrics, and performance outcomes.","[""Bangchak2024__c_0283"", ""Bangchak2024__c_0290""]",0.9,cache,pass,standard,"Effectiveness is demonstrated via metrics (e.g., 82% engagement score) and progress toward targets (e.g., 76% short-term goal).","[""Bangchak2024__c_0298"", ""Bangchak2024__c_0283"", ""Bangchak2024__c_0290"", ""Bangchak2024__c_0282"", ""Bangchak2024__c_0291""]",0.0,llm,partial,standard,Mentions performance evaluations but lacks quantitative progress data against specific goals for employment practices.,"[""Bangchak2024__c_0291""]",0.0,llm,no_evidence,standard,Effectiveness of actions and progress toward goals are not explicitly evaluated.,"[""Bangchak2024__c_0298""]",0.0,llm,pass,pass,partial,no_evidence,True,False,False,pass|pass|partial|no_evidence
